;DATE;NAIVE;HAR;FNNHAR;SRN;LSTM;GRU;DAILY_RETURNS
1781;2017-12-19 18:50:00;0.079068963070242;0.08225325310436044;0.08672842;0.077380456;0.07610512;0.07610512;-0.0013233504528660234
1782;2017-12-19 18:55:00;0.07922041287404304;0.08233408144558432;0.086787686;0.07747844;0.07620114;0.07620114;-0.008363329898013916
1783;2017-12-19 19:00:00;0.07921002455861416;0.08233054341611654;0.08678572;0.07747171;0.076194555;0.076194555;-0.015002042429022922
1784;2017-12-19 19:05:00;0.07922946781862207;0.08234254007580413;0.086795025;0.07748428;0.07620686;0.07620686;-0.0185467769206209
1785;2017-12-19 19:10:00;0.07901305612889067;0.08223155492398487;0.08671504;0.07734429;0.07606962;0.07606962;-0.03297204196934622
1786;2017-12-19 19:15:00;0.07907278386947153;0.08226450175433761;0.08673946;0.07738292;0.07610753;0.07610753;-0.031952021990505834
1787;2017-12-19 19:20:00;0.07907108255717793;0.08226542351684171;0.08674064;0.07738183;0.07610642;0.07610642;-0.03226569889337405
1788;2017-12-19 19:25:00;0.0794930724504707;0.08248726009574323;0.086902164;0.07765481;0.07637407;0.07637407;-0.038123495586377835
1789;2017-12-19 19:30:00;0.07969233073047736;0.0825930130059695;0.086979486;0.077783704;0.0765004;0.0765004;-0.046034387081961725
1790;2017-12-19 19:35:00;0.07974013518456691;0.08261978334552289;0.08699949;0.07781463;0.076530695;0.076530695;-0.04119347150258257
1791;2017-12-19 19:40:00;0.0796747319478746;0.08258753762488097;0.08697668;0.07777233;0.07648924;0.07648924;-0.03736871070169378
1792;2017-12-19 19:45:00;0.07979664836108595;0.08265295835850969;0.08702475;0.07785118;0.07656655;0.07656655;-0.04301220190988353
1793;2017-12-19 19:50:00;0.07996349068451587;0.08274182065627572;0.08708987;0.077959105;0.076672316;0.076672316;-0.04746557145792352
1794;2017-12-19 19:55:00;0.07986866698799193;0.08269427838266682;0.087056026;0.07789777;0.0766122;0.0766122;-0.051693098909641584
1795;2017-12-19 20:00:00;0.0797704933766573;0.08264498237780399;0.087020904;0.077834256;0.07654992;0.07654992;-0.05436370961559511
1796;2017-12-19 20:05:00;0.08030568021670767;0.08292590556255588;0.087225445;0.07818047;0.07688928;0.07688928;-0.041060886793925284
1797;2017-12-19 20:10:00;0.08031308397763548;0.08293171219868442;0.08723041;0.07818526;0.076894;0.076894;-0.047089618771199326
1798;2017-12-19 20:15:00;0.08096263582012027;0.08327231343559652;0.08747832;0.07860544;0.07730578;0.07730578;-0.0547496999214232
1799;2017-12-19 20:20:00;0.08132444687648185;0.08346298158779605;0.087617576;0.07883949;0.07753517;0.07753517;-0.06322509225383044
1800;2017-12-19 20:25:00;0.08133546073365434;0.08347080170589591;0.087624244;0.07884661;0.07754217;0.07754217;-0.057119848612533275
